# rows = seed1 [700..800], cols = seed2 [700..800], values = prime hits in first 'window' terms
0,8,0,5,0,0,0,13,0,18,0,0,0,13,0,14,0,0,0,20,0,13,0,0,0,12,0,11,0,0,0,7,0,13,0,0,0,11,0,22,0,0,0,13,0,7,0,0,0,15,0,10,0,0,0,12,0,7,0,0,0,14,0,9,0,0,0,12,0,15,0,0,0,8,0,12,0,0,0,15,0,16,0,0,0,11,0,5,0,0,0,8,0,9,0,0,0,11,0,12,0
18,22,14,13,12,5,14,20,13,16,11,16,8,14,14,14,21,13,8,15,7,14,18,24,12,7,11,25,8,14,15,8,10,14,23,12,20,19,11,8,15,11,20,19,12,7,19,15,16,14,12,12,15,10,10,12,12,14,12,13,12,23,21,16,14,18,9,14,17,2,14,14,17,15,15,20,13,17,14,15,12,13,9,11,13,10,11,16,11,13,17,13,11,8,17,20,11,10,15,13,8
0,23,0,11,0,0,0,0,0,17,0,13,0,8,0,0,0,9,0,14,0,0,0,10,0,0,0,15,0,13,0,11,0,13,0,0,0,0,0,11,0,10,0,17,0,0,0,6,0,0,0,16,0,18,0,0,0,8,0,0,0,12,0,0,0,0,0,5,0,16,0,11,0,14,0,0,0,0,0,7,0,0,0,10,0,0,0,14,0,20,0,0,0,6,0,0,0,15,0,11,0
8,14,0,15,12,0,9,13,0,9,8,0,9,10,0,11,26,0,23,14,0,11,18,0,9,11,0,12,13,0,6,6,0,18,6,0,8,11,0,12,12,0,9,12,0,14,14,0,13,10,0,13,13,0,7,12,0,8,9,0,12,11,0,11,9,0,16,11,0,19,17,0,10,14,0,8,6,0,16,8,0,15,17,0,8,11,0,8,19,0,16,11,0,17,6,0,13,10,0,8,19
0,21,0,9,0,5,0,9,0,20,0,20,0,10,0,6,0,17,0,16,0,15,0,9,0,15,0,16,0,9,0,12,0,8,0,16,0,7,0,12,0,6,0,7,0,6,0,12,0,8,0,16,0,14,0,8,0,14,0,15,0,25,0,13,0,7,0,16,0,22,0,4,0,13,0,12,0,8,0,11,0,16,0,13,0,13,0,16,0,18,0,13,0,11,0,9,0,12,0,11,0
7,7,10,7,22,16,14,9,20,12,18,10,13,9,18,16,13,16,16,18,17,15,5,20,17,12,12,21,12,24,9,13,11,14,16,18,12,11,14,21,9,14,10,12,11,12,12,7,24,21,17,8,19,8,17,9,14,10,12,17,10,6,10,9,13,11,6,15,16,26,20,17,20,2,9,16,13,10,8,20,13,14,13,9,18,10,17,15,17,21,10,21,12,11,24,9,8,12,15,12,14
0,13,0,5,0,0,0,16,0,10,0,0,0,13,0,14,0,0,0,8,0,9,0,0,0,14,0,18,0,0,0,0,0,12,0,0,0,19,0,6,0,0,0,13,0,12,0,0,0,15,0,5,0,0,0,6,0,8,0,0,0,14,0,8,0,0,0,12,0,13,0,0,0,7,0,19,0,0,0,14,0,14,0,0,0,9,0,9,0,0,0,15,0,10,0,0,0,11,0,9,0
0,12,12,18,8,0,10,14,13,16,0,15,16,0,18,0,13,8,12,11,0,16,15,12,10,0,8,8,5,9,0,8,13,16,18,0,12,11,8,15,0,10,10,13,0,0,9,11,11,12,0,16,13,6,12,0,19,16,9,11,0,11,5,6,11,0,10,12,19,7,0,12,7,14,16,0,10,13,16,11,0,12,11,9,21,0,16,14,14,12,0,13,15,8,9,0,12,10,17,16,0
0,9,0,10,0,10,0,18,0,14,0,12,0,18,0,16,0,8,0,7,0,15,0,17,0,16,0,21,0,12,0,9,0,19,0,11,0,9,0,14,0,8,0,12,0,12,0,10,0,16,0,13,0,10,0,16,0,16,0,10,0,9,0,10,0,11,0,12,0,10,0,8,0,12,0,17,0,11,0,18,0,13,0,24,0,10,0,12,0,11,0,12,0,7,0,10,0,6,0,22,0
0,22,0,0,14,0,18,0,0,9,12,0,10,5,0,7,8,0,18,13,0,0,14,0,19,11,0,16,0,0,10,20,0,18,12,0,20,13,0,21,0,0,0,16,0,10,15,0,17,0,0,14,11,0,21,9,0,12,16,0,17,17,0,0,18,0,15,18,0,14,0,0,11,21,0,12,19,0,14,10,0,21,12,0,0,18,0,25,15,0,12,0,0,6,11,0,15,11,0,11,12
0,7,0,14,0,14,0,12,0,14,0,12,0,7,0,21,0,8,0,11,0,13,0,6,0,11,0,8,0,12,0,7,0,21,0,10,0,10,0,14,0,15,0,10,0,15,0,17,0,21,0,11,0,12,0,9,0,13,0,14,0,10,0,3,0,8,0,7,0,12,0,6,0,12,0,14,0,9,0,13,0,6,0,11,0,8,0,16,0,30,0,11,0,14,0,11,0,11,0,10,0
8,14,11,0,16,13,16,10,9,19,19,10,21,10,12,11,6,19,13,9,10,5,0,15,8,8,5,15,4,15,18,10,13,16,13,7,14,18,0,9,14,0,11,14,9,11,10,15,2,12,12,14,13,12,21,8,8,19,8,14,0,11,10,12,13,6,11,10,12,10,11,9,16,14,9,5,20,19,8,0,11,11,13,8,9,21,4,13,13,12,10,14,16,13,6,16,14,21,0,11,8
0,12,0,12,0,0,0,12,0,9,0,0,0,12,0,0,0,0,0,11,0,7,0,0,0,0,0,15,0,0,0,11,0,6,0,0,0,10,0,11,0,0,0,13,0,0,0,0,0,11,0,12,0,0,0,0,0,12,0,0,0,7,0,9,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,10,0,7,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,14,0,7,0
6,16,7,13,0,13,9,9,13,12,0,9,18,21,10,0,6,13,23,14,14,10,12,15,18,7,0,9,11,7,11,10,7,23,7,22,9,0,9,22,11,12,9,13,13,8,9,8,0,13,17,11,16,11,10,11,11,10,15,0,15,6,4,16,13,10,6,18,12,7,0,9,12,23,5,6,16,10,16,11,15,0,5,24,8,13,10,14,12,13,3,13,0,9,8,13,13,9,20,3,14
0,18,0,17,0,18,0,16,0,19,0,24,0,0,0,13,0,10,0,12,0,12,0,17,0,9,0,15,0,22,0,0,0,18,0,15,0,18,0,5,0,12,0,13,0,5,0,7,0,19,0,21,0,15,0,16,0,10,0,0,0,22,0,14,0,0,0,8,0,9,0,20,0,13,0,13,0,15,0,6,0,13,0,15,0,26,0,15,0,9,0,5,0,13,0,14,0,12,0,0,0
10,10,0,16,17,0,16,10,0,15,18,0,9,10,0,14,11,0,9,16,0,9,17,0,14,0,0,13,9,0,12,10,0,8,12,0,15,12,0,13,11,0,12,21,0,19,9,0,10,18,0,6,15,0,0,13,0,15,4,0,11,15,0,14,4,0,12,7,0,18,14,0,12,10,0,18,14,0,12,18,0,8,13,0,12,8,0,13,16,0,8,9,0,9,13,0,16,16,0,15,10
0,14,0,20,0,10,0,0,0,15,0,8,0,11,0,7,0,10,0,8,0,0,0,10,0,8,0,18,0,11,0,10,0,11,0,0,0,19,0,10,0,9,0,19,0,14,0,11,0,0,0,15,0,10,0,12,0,13,0,15,0,16,0,0,0,11,0,8,0,13,0,5,0,5,0,5,0,0,0,8,0,13,0,14,0,13,0,15,0,9,0,0,0,14,0,13,0,8,0,9,0
0,28,14,10,9,0,14,14,18,21,0,19,13,11,21,0,9,9,19,8,0,9,13,10,8,0,17,16,6,5,0,10,11,16,6,0,4,6,8,21,0,10,6,12,8,0,14,28,11,12,0,14,9,11,13,0,13,9,18,14,0,15,11,19,28,0,8,12,7,11,0,6,9,16,15,0,17,15,8,9,0,7,12,14,13,0,15,9,3,7,0,13,6,11,21,0,13,14,15,12,0
0,13,0,11,0,0,0,11,0,12,0,0,0,16,0,15,0,0,0,12,0,9,0,0,0,4,0,7,0,0,0,11,0,16,0,0,0,12,0,12,0,0,0,22,0,12,0,0,0,11,0,11,0,0,0,22,0,22,0,0,0,14,0,12,0,0,0,10,0,13,0,0,0,13,0,8,0,0,0,7,0,11,0,0,0,12,0,18,0,0,0,11,0,14,0,0,0,17,0,7,0
19,29,9,7,17,11,19,10,20,16,12,11,15,15,14,10,11,13,13,14,14,19,13,11,19,21,14,12,16,17,13,11,10,16,5,15,10,11,8,17,12,16,9,11,15,16,15,8,10,18,22,12,7,16,16,21,18,11,8,13,8,15,15,14,14,15,18,11,13,11,12,15,15,7,18,6,17,22,13,10,8,12,18,7,9,13,14,2,17,14,12,9,16,13,8,14,17,16,14,8,15
0,11,0,14,0,15,0,10,0,7,0,13,0,9,0,11,0,23,0,22,0,8,0,7,0,9,0,10,0,11,0,10,0,14,0,18,0,8,0,26,0,8,0,17,0,16,0,9,0,11,0,15,0,9,0,14,0,20,0,10,0,20,0,15,0,11,0,19,0,14,0,11,0,20,0,7,0,12,0,12,0,7,0,19,0,14,0,19,0,14,0,10,0,7,0,5,0,15,0,10,0
12,15,0,13,10,0,12,16,0,14,14,0,13,11,0,14,14,0,16,15,0,11,12,0,8,21,0,18,12,0,12,10,0,12,17,0,18,12,0,16,20,0,12,10,0,9,11,0,8,12,0,8,13,0,10,16,0,26,7,0,15,7,0,10,10,0,10,10,0,13,13,0,11,19,0,21,22,0,14,14,0,10,15,0,15,7,0,13,8,0,20,9,0,5,15,0,15,19,0,9,10
0,9,0,11,0,0,0,10,0,14,0,0,0,10,0,0,0,9,0,13,0,17,0,14,0,0,0,16,0,7,0,11,0,8,0,0,0,14,0,12,0,14,0,16,0,0,0,7,0,14,0,17,0,12,0,0,0,10,0,9,0,7,0,18,0,0,0,10,0,11,0,9,0,16,0,0,0,16,0,11,0,10,0,7,0,0,0,9,0,17,0,14,0,10,0,0,0,9,0,7,0
0,13,11,12,8,9,7,0,12,8,12,8,5,14,0,9,7,16,11,7,6,0,12,18,12,14,11,8,0,9,11,8,15,13,14,0,16,10,13,12,13,8,0,10,18,17,8,13,18,0,9,12,7,13,8,12,0,11,19,12,18,12,9,0,14,7,10,10,11,7,0,15,11,17,13,9,13,0,15,6,10,6,8,13,0,9,9,9,14,8,6,0,13,17,10,12,10,14,0,11,9
0,20,0,10,0,0,0,8,0,7,0,0,0,11,0,0,0,0,0,14,0,11,0,0,0,15,0,17,0,0,0,9,0,17,0,0,0,0,0,14,0,0,0,8,0,9,0,0,0,9,0,14,0,0,0,11,0,13,0,0,0,12,0,6,0,0,0,18,0,11,0,0,0,11,0,10,0,0,0,9,0,0,0,0,0,6,0,13,0,0,0,14,0,5,0,0,0,16,0,7,0
12,10,0,2,9,9,6,6,16,14,10,10,11,9,16,0,5,7,11,15,7,8,13,10,8,15,7,18,0,11,10,13,0,12,7,10,8,12,18,12,8,0,8,4,18,15,13,9,11,9,10,12,9,2,0,7,16,13,11,21,11,11,10,14,11,8,12,0,10,9,13,8,8,9,15,12,3,15,16,8,0,13,11,5,10,12,9,10,8,11,16,11,10,0,14,10,12,9,14,13,15
0,15,0,10,0,15,0,16,0,10,0,14,0,12,0,14,0,12,0,17,0,11,0,13,0,10,0,15,0,11,0,15,0,17,0,18,0,29,0,16,0,11,0,9,0,15,0,7,0,12,0,10,0,11,0,16,0,10,0,22,0,11,0,14,0,9,0,24,0,16,0,24,0,16,0,14,0,18,0,9,0,18,0,9,0,11,0,15,0,13,0,13,0,8,0,7,0,9,0,10,0
0,17,0,7,8,0,14,10,0,18,0,0,11,7,0,0,17,0,5,12,0,15,17,0,13,0,0,17,13,0,0,8,0,14,13,0,10,9,0,13,0,0,0,10,0,0,7,0,9,17,0,14,4,0,11,0,0,17,12,0,0,15,0,15,11,0,15,7,0,7,0,0,16,13,0,0,11,0,12,10,0,12,6,0,16,0,0,12,16,0,0,6,0,9,15,0,11,11,0,13,0
0,9,0,19,0,12,0,10,0,16,0,12,0,12,0,7,0,10,0,11,0,9,0,15,0,7,0,15,0,16,0,14,0,15,0,14,0,16,0,11,0,6,0,13,0,10,0,14,0,9,0,10,0,21,0,17,0,20,0,6,0,22,0,12,0,5,0,9,0,16,0,9,0,20,0,9,0,9,0,14,0,17,0,16,0,7,0,14,0,9,0,13,0,9,0,15,0,15,0,7,0
15,15,18,10,13,14,15,17,16,9,11,16,10,22,21,15,8,14,12,12,12,12,12,16,12,19,15,17,19,12,9,25,11,20,22,12,15,7,13,14,16,8,15,18,26,12,16,17,26,5,8,17,17,18,10,16,22,18,16,9,11,14,13,9,13,8,16,9,13,13,17,16,16,14,17,15,15,19,7,13,11,25,22,15,11,14,18,17,12,8,19,15,9,11,11,11,18,2,18,7,9
0,18,0,0,0,0,0,0,0,17,0,0,0,13,0,10,0,0,0,22,0,0,0,0,0,11,0,17,0,0,0,13,0,21,0,0,0,15,0,27,0,0,0,11,0,11,0,0,0,0,0,10,0,0,0,9,0,17,0,0,0,17,0,0,0,0,0,15,0,19,0,0,0,21,0,9,0,0,0,0,0,11,0,0,0,13,0,14,0,0,0,0,0,13,0,0,0,13,0,14,0
13,10,12,10,8,0,10,19,4,11,11,10,11,7,0,14,6,12,10,12,13,11,7,13,13,6,15,15,8,7,12,0,16,12,16,13,11,12,10,11,7,7,14,13,9,16,4,13,0,12,14,8,0,9,12,14,17,12,10,8,9,13,15,6,5,0,11,12,11,10,12,10,13,14,8,13,14,11,12,9,8,11,0,9,9,3,11,18,12,15,10,11,10,5,13,14,13,16,13,0,13
0,10,0,12,0,0,0,7,0,11,0,23,0,14,0,0,0,13,0,8,0,10,0,18,0,0,0,15,0,6,0,6,0,20,0,0,0,8,0,18,0,9,0,10,0,0,0,10,0,13,0,11,0,10,0,0,0,9,0,16,0,12,0,10,0,0,0,11,0,15,0,10,0,13,0,0,0,12,0,7,0,16,0,3,0,0,0,9,0,13,0,13,0,6,0,0,0,15,0,6,0
